"listing_id","listing_date","listing_type","property_type","tenure","bedroom_count","location","asking_price","revision_date","active_days","is_5percent_reduced"
14845380,2021-09-25,"buy","flat","leasehold",2,"Coventry",250000,2022-02-17,97,"yes"
14850680,2021-09-27,"buy","house","unknown",3,"Leicester",450000,2021-12-15,0,"no"
14858008,2021-09-27,"buy","house","unknown",2,"Coventry",375000,2021-11-03,0,"yes"
14870059,2021-09-28,"buy","flat","leasehold",2,"Reading",295000,2021-11-15,0,"no"
14882189,2021-09-30,"buy","house","freehold",3,"Newcastle Upon Tyne",275000,2021-11-19,0,"yes"
14887916,2021-09-30,"buy","house","freehold",3,"Bath",9e+05,2022-02-03,0,"no"
14896328,2021-10-01,"buy","house","freehold",3,"Ilford",6e+05,2022-06-19,261,"no"
14906596,2021-10-01,"buy","house","freehold",2,"Watford",4e+05,2022-04-12,1,"no"
14913103,2021-10-04,"buy","house","freehold",4,"Sheffield",3e+05,2022-01-11,83,"no"
14916627,2021-10-04,"buy","flat","leasehold",2,"Surbiton",425000,2022-01-28,92,"yes"
14938493,2021-10-05,"buy","house","freehold",4,"Bath",5e+05,2021-12-04,0,"yes"
14949037,2021-10-07,"buy","house","freehold",5,"Reading",815000,2021-11-03,0,"no"
12252551,2021-01-07,"buy","house","unknown",2,"Gillingham",225000,2021-03-07,19,"no"
12255825,2021-01-07,"buy","house","freehold",3,"Plymouth",190000,2021-02-15,0,"yes"
12260353,2021-01-07,"buy","flat","leasehold",2,"Cardiff",175000,2021-02-17,0,"yes"
12289073,2021-01-13,"buy","house","freehold",3,"Uxbridge",459950,2021-06-24,0,"no"
12303524,2021-01-14,"buy","house","freehold",3,"Coventry",295000,2021-02-25,0,"no"
12303741,2021-01-14,"buy","flat","leasehold",2,"Uxbridge",415000,2021-04-28,0,"no"
12313014,2021-01-14,"buy","house","freehold",2,"Lincoln",140000,2021-03-06,0,"yes"
12316788,2021-01-15,"buy","flat","leasehold",2,"Cardiff",160000,2021-07-31,57,"yes"
12336406,2021-01-18,"buy","house","freehold",3,"Sheffield",235000,2021-03-08,0,"no"
12344011,2021-01-18,"buy","house","freehold",5,"Gillingham",8e+05,2021-01-25,0,"yes"
12347394,2021-01-19,"buy","flat","leasehold",1,"Surbiton",279950,2021-03-22,0,"no"
12352379,2021-01-20,"buy","flat","leasehold",2,"Barnet",365000,2021-04-22,0,"no"
12357251,2021-01-20,"buy","house","freehold",3,"Bromley",425000,2021-05-05,7,"no"
12365934,2021-01-19,"buy","house","freehold",3,"Warrington",190000,2021-02-28,0,"yes"
12372428,2021-01-21,"buy","flat","leasehold",2,"Surbiton",315000,2021-03-29,0,"no"
12376802,2021-01-21,"buy","house","freehold",3,"Reading",850000,2021-05-13,0,"yes"
12381773,2021-01-22,"buy","house","freehold",3,"Exeter",250000,2021-06-16,135,"no"
12383655,2021-01-22,"buy","flat","leasehold",2,"Richmond",575000,2021-05-19,0,"no"
12385407,2021-01-22,"buy","house","freehold",3,"Uxbridge",6e+05,2021-02-24,1,"yes"
12397095,2021-01-22,"buy","house","freehold",3,"Wolverhampton",240000,2021-04-19,0,"no"
12399247,2021-01-22,"buy","house","freehold",4,"Newcastle Upon Tyne",259950,2021-04-01,50,"yes"
12420062,2021-01-27,"buy","house","freehold",2,"Newcastle Upon Tyne",150000,2021-05-04,0,"no"
12429745,2021-01-25,"buy","house","freehold",2,"Newcastle Upon Tyne",154950,2021-05-11,0,"no"
12434618,2021-01-27,"buy","house","freehold",2,"Salford",205000,2021-02-10,0,"no"
12448431,2021-01-29,"buy","house","freehold",3,"Bromley",525000,2021-02-26,0,"no"
12456429,2021-01-29,"buy","flat","leasehold",1,"Uxbridge",220000,2021-02-17,0,"yes"
12461002,2021-01-28,"buy","house","freehold",2,"Sheffield",115000,2021-01-29,0,"no"
12466051,2021-01-26,"buy","house","freehold",4,"Sheffield",320000,2021-02-03,0,"no"
12506688,2021-02-03,"buy","house","freehold",3,"Lincoln",280000,2021-03-08,0,"no"
12508218,2021-02-02,"buy","house","freehold",3,"Coventry",320000,2021-05-11,54,"yes"
12519300,2021-02-05,"buy","flat","leasehold",2,"Chelmsford",3e+05,2021-04-20,57,"yes"
12544180,2021-02-08,"buy","flat","leasehold",2,"Newcastle Upon Tyne",120000,2021-02-23,0,"no"
12555060,2021-02-09,"buy","flat","leasehold",2,"Newcastle Upon Tyne",175000,2021-05-14,0,"no"
12576558,2021-02-10,"buy","house","freehold",2,"Watford",375000,2021-03-05,0,"no"
12607332,2021-02-12,"buy","house","freehold",3,"Luton",295000,2021-02-22,0,"no"
12609192,2021-02-12,"buy","flat","leasehold",1,"Reading",180000,2021-10-14,142,"yes"
12619690,2021-02-15,"buy","house","freehold",4,"Warrington",5e+05,2021-09-12,55,"yes"
12622917,2021-02-16,"buy","flat","leasehold",1,"Watford",220000,2021-03-10,12,"no"
12624301,2021-02-16,"buy","flat","leasehold",1,"Surbiton",3e+05,2021-04-22,31,"yes"
12625985,2021-02-16,"buy","house","freehold",2,"Uxbridge",4e+05,2021-04-07,0,"no"
12626030,2021-02-16,"buy","house","freehold",2,"Sheffield",130000,2021-04-09,0,"no"
12632276,2021-02-17,"buy","flat","leasehold",1,"Bromley",285000,2021-03-12,0,"no"
12638239,2021-02-17,"buy","house","freehold",3,"Salford",195000,2021-05-20,0,"yes"
12638496,2021-02-17,"buy","house","freehold",3,"Sheffield",239995,2021-02-25,0,"no"
12648500,2021-02-17,"buy","house","freehold",3,"Mansfield",145000,2021-03-18,0,"no"
12651071,2021-02-18,"buy","flat","leasehold",1,"Uxbridge",175000,2021-10-27,0,"no"
12661041,2021-02-18,"buy","house","freehold",4,"Leicester",434950,2021-03-30,0,"no"
12661401,2021-02-18,"buy","house","freehold",3,"Cheltenham",292500,2021-03-12,0,"no"
12671823,2021-02-20,"buy","house","freehold",3,"Watford",495000,2021-05-10,74,"yes"
12682842,2021-02-22,"buy","house","freehold",3,"Sheffield",210000,2021-04-08,35,"yes"
12694451,2021-02-23,"buy","house","freehold",4,"Leicester",299950,2021-03-18,0,"no"
12712632,2021-02-23,"buy","house","freehold",5,"Leicester",475000,2021-04-28,21,"yes"
12712842,2021-02-23,"buy","house","freehold",3,"Luton",325000,2021-03-29,17,"no"
17405062,2022-06-30,"buy","house","freehold",2,"Reading",290000,2022-07-20,0,"no"
17409515,2022-07-01,"buy","house","freehold",5,"Reading",1e+06,2022-07-19,0,"no"
17409849,2022-07-01,"buy","flat","leasehold",2,"Harrogate",210000,2022-08-12,0,"no"
17418158,2022-07-02,"buy","house","unknown",5,"Leicester",280000,2022-07-21,0,"no"
17433034,2022-07-04,"buy","flat","leasehold",2,"Bromley",310000,2022-07-25,0,"no"
17439069,2022-07-05,"buy","house","freehold",3,"Newcastle Upon Tyne",225000,2022-07-27,0,"yes"
17446811,2022-07-05,"buy","house","freehold",3,"Coventry",240000,2022-07-26,0,"no"
17462713,2022-07-07,"buy","house","freehold",2,"Dartford",231500,2022-08-06,0,"no"
17476958,2022-07-07,"buy","house","freehold",3,"Mansfield",120000,2022-08-11,0,"yes"
17478913,2022-07-08,"buy","house","freehold",4,"Stoke On Trent",152995,2022-07-15,0,"no"
17491539,2022-07-10,"buy","house","freehold",4,"Gillingham",5e+05,2022-08-08,17,"yes"
17492110,2022-07-09,"buy","house","freehold",4,"Gloucester",475000,2022-08-23,29,"yes"
17538853,2022-07-14,"buy","house","freehold",2,"Harrogate",220000,2022-08-26,0,"no"
17552839,2022-07-15,"buy","flat","leasehold",2,"Wolverhampton",190000,2022-07-28,0,"yes"
17557439,2022-07-15,"buy","house","freehold",4,"Newcastle Upon Tyne",180000,2022-08-12,0,"yes"
17566847,2022-07-18,"buy","house","freehold",4,"Reading",380000,2022-08-10,12,"yes"
17568067,2022-07-18,"buy","flat","leasehold",2,"Surbiton",385000,2022-07-29,0,"yes"
17588342,2022-07-20,"buy","house","unknown",3,"Wolverhampton",195000,2022-08-12,0,"yes"
17590146,2022-07-19,"buy","house","freehold",3,"Cardiff",385000,2022-07-22,0,"no"
17634512,2022-07-25,"buy","flat","leasehold",2,"Surbiton",440000,2022-08-15,0,"no"
17657867,2022-07-27,"buy","house","freehold",3,"Warrington",340000,2022-07-27,0,"no"
17667821,2022-07-28,"buy","house","freehold",4,"Lincoln",3e+05,2022-08-19,0,"no"
17769831,2022-08-09,"buy","house","freehold",5,"Coventry",280000,2022-08-25,0,"no"
17804269,2022-08-03,"buy","house","freehold",3,"Leicester",495000,2022-08-26,0,"no"
17818275,2022-08-12,"buy","house","freehold",3,"Plymouth",325000,2022-08-22,0,"yes"
17821594,2022-08-11,"buy","house","freehold",3,"Luton",340000,2022-08-27,0,"no"
17825872,2022-08-12,"buy","house","freehold",3,"Plymouth",230000,2022-08-26,0,"no"
12993461,2021-03-22,"buy","house","freehold",4,"Uxbridge",540000,2021-05-07,0,"no"
13008050,2021-03-23,"buy","flat","leasehold",2,"Richmond",575000,2021-04-21,0,"yes"
13020491,2021-03-24,"buy","house","freehold",2,"Sheffield",120000,2021-09-06,0,"no"
13027429,2021-03-24,"buy","house","leasehold",3,"Leicester",350000,2021-09-28,0,"yes"
13032561,2021-03-25,"buy","house","freehold",3,"Sheffield",180000,2021-05-14,31,"yes"
13052879,2021-03-26,"buy","house","freehold",3,"Sheffield",125000,2021-04-02,0,"yes"
13063141,2021-03-28,"buy","house","freehold",3,"Surbiton",849950,2021-11-03,217,"yes"
13069288,2021-03-28,"buy","house","freehold",2,"Stoke On Trent",125000,2021-05-08,37,"yes"
13069523,2021-03-29,"buy","house","freehold",3,"Leicester",265000,2021-08-21,0,"no"
13079267,2021-03-30,"buy","house","freehold",2,"Cheltenham",290000,2021-06-04,0,"no"
13112507,2021-02-03,"buy","house","freehold",2,"Reading",370000,2021-04-09,14,"no"
13115783,2021-04-01,"buy","house","freehold",3,"Barnet",950000,2021-05-19,22,"yes"
13120152,2021-03-31,"buy","house","freehold",3,"Hull",140000,2021-09-28,147,"yes"
13120290,2021-03-31,"buy","house","freehold",3,"Brighton",5e+05,2021-10-12,50,"no"
17254149,2022-06-16,"buy","house","unknown",2,"Stoke On Trent",160000,2022-07-09,0,"no"
17266223,2022-06-17,"buy","flat","leasehold",2,"Reading",325000,2022-07-05,0,"yes"
17270969,2022-06-18,"buy","house","freehold",3,"Coventry",290000,2022-07-26,0,"no"
17276099,2022-06-20,"buy","house","freehold",3,"Uxbridge",550000,2022-08-10,43,"yes"
17279019,2022-06-20,"buy","house","freehold",3,"Dartford",6e+05,2022-08-12,37,"yes"
17299868,2022-06-21,"buy","house","freehold",2,"Salford",160000,2022-08-01,17,"yes"
17300064,2022-06-22,"buy","flat","leasehold",2,"Warrington",185000,2022-08-01,0,"no"
17303491,2022-06-22,"buy","flat","leasehold",2,"Brighton",385000,2022-07-20,23,"yes"
17303534,2022-06-22,"buy","house","freehold",3,"Cardiff",290000,2022-08-11,0,"no"
17319878,2022-06-22,"buy","house","freehold",3,"Stoke On Trent",110000,2022-07-11,0,"no"
17330808,2022-06-23,"buy","house","freehold",3,"Lincoln",190000,2022-08-04,0,"yes"
17339317,2022-06-24,"buy","house","freehold",4,"Cardiff",450000,2022-07-14,0,"yes"
16691532,2022-03-04,"buy","flat","leasehold",2,"Sheffield",115000,2022-04-07,0,"no"
16702707,2022-04-22,"buy","house","freehold",3,"Coventry",210000,2022-04-29,0,"no"
16720495,2022-04-25,"buy","house","freehold",3,"Bromley",480000,2022-05-03,0,"no"
16722172,2022-04-25,"buy","house","freehold",3,"Wolverhampton",240000,2022-06-30,22,"yes"
16736010,2022-04-26,"buy","house","freehold",3,"Lincoln",275000,2022-07-05,42,"yes"
16740810,2022-04-27,"buy","house","freehold",3,"Coventry",525000,2022-05-17,0,"no"
16744702,2022-04-26,"buy","house","freehold",2,"Sheffield",180000,2022-07-05,43,"yes"
16747496,2022-04-26,"buy","house","freehold",2,"Gillingham",250000,2022-05-24,0,"no"
16749870,2022-04-27,"buy","flat","leasehold",1,"Reading",160000,2022-07-12,0,"yes"
16763837,2022-04-29,"buy","flat","unknown",0,"Cardiff",130000,2022-08-17,0,"no"
16784274,2022-04-29,"buy","house","unknown",3,"Brighton",750000,2022-05-24,0,"yes"
16788346,2022-04-30,"buy","flat","leasehold",2,"Basildon",260000,2022-08-08,0,"no"
14619996,2021-09-02,"buy","house","freehold",4,"Sheffield",275000,2022-01-27,0,"no"
14630111,2021-09-05,"buy","flat","leasehold",2,"Richmond",875000,2021-11-11,0,"yes"
14630531,2021-09-06,"buy","flat","leasehold",1,"Bromley",299950,2021-10-19,0,"yes"
14645842,2021-09-06,"buy","house","freehold",2,"Barnet",5e+05,2021-10-12,12,"yes"
14645846,2021-09-02,"buy","house","freehold",4,"Barnet",1e+06,2021-09-15,0,"no"
14653102,2021-09-01,"buy","house","freehold",3,"Coventry",3e+05,2022-01-22,24,"no"
14665950,2021-09-06,"buy","house","freehold",5,"Reading",725000,2022-01-26,0,"no"
14668161,2021-04-27,"buy","flat","leasehold",2,"Reading",350000,2021-08-03,0,"yes"
14673245,2021-09-07,"buy","house","freehold",3,"Bromley",625000,2021-10-25,0,"no"
14692107,2021-09-09,"buy","house","unknown",5,"Leicester",310000,2021-10-21,0,"no"
14830437,2021-09-24,"buy","house","freehold",3,"Mansfield",220000,2022-06-07,0,"no"
14830913,2021-09-21,"buy","flat","leasehold",2,"Reading",250000,2021-12-06,72,"yes"
14835080,2021-09-22,"buy","flat","leasehold",2,"Chelmsford",235000,2022-03-22,0,"no"
14843990,2021-09-24,"buy","house","freehold",4,"Reading",775000,2022-03-18,133,"yes"
14860429,2021-09-28,"buy","flat","leasehold",2,"Reading",249950,2022-02-10,14,"no"
14864166,2021-04-23,"buy","house","freehold",4,"Warrington",425000,2021-09-20,0,"no"
14869589,2021-09-29,"buy","flat","leasehold",2,"Barnet",4e+05,2022-03-02,134,"yes"
14875538,2021-09-29,"buy","house","freehold",3,"Stoke On Trent",140000,2021-10-27,0,"yes"
14915739,2021-10-04,"buy","flat","leasehold",2,"Leicester",150000,2022-01-06,73,"yes"
14921272,2021-10-05,"buy","flat","leasehold",2,"Uxbridge",190000,2021-10-22,0,"yes"
14926807,2021-10-05,"buy","house","unknown",3,"Stoke On Trent",360000,2022-03-25,133,"yes"
14927141,2021-10-06,"buy","house","freehold",2,"Leicester",130000,2021-10-27,0,"yes"
14931958,2021-10-05,"buy","house","freehold",4,"Exeter",380000,2022-06-25,257,"no"
14974843,2021-10-11,"buy","house","freehold",3,"Sheffield",190000,2021-12-17,0,"no"
15008620,2021-10-14,"buy","flat","leasehold",1,"Surbiton",275000,2021-11-22,0,"no"
15009855,2021-10-14,"buy","flat","leasehold",2,"Ilford",285000,2022-03-23,0,"yes"
15012170,2021-10-13,"buy","house","freehold",3,"Bath",6e+05,2021-11-02,0,"yes"
1634279,2022-06-27,"buy","house","freehold",2,"Plymouth",140000,2022-07-29,0,"yes"
765702,2021-04-15,"buy","flat","leasehold",1,"Chelmsford",160000,2021-09-04,0,"no"
12223730,2021-01-06,"buy","house","freehold",3,"Cardiff",260000,2021-01-26,0,"no"
12240822,2021-01-07,"buy","house","freehold",3,"Sheffield",250000,2021-04-09,21,"yes"
12243053,2021-01-08,"buy","flat","leasehold",2,"Leicester",130000,2021-04-06,0,"yes"
12248934,2021-01-08,"buy","flat","leasehold",1,"Uxbridge",267000,2021-06-07,103,"yes"
12260272,2021-01-08,"buy","house","freehold",3,"Hull",235000,2021-01-20,0,"no"
12262574,2021-01-09,"buy","house","freehold",4,"Leicester",375000,2021-02-15,0,"no"
12282314,2021-01-12,"buy","flat","leasehold",2,"Bromley",3e+05,2021-02-18,0,"no"
12299746,2021-01-12,"buy","house","unknown",4,"Coventry",275000,2021-01-27,0,"no"
12313758,2021-01-14,"buy","flat","leasehold",1,"Cheltenham",155000,2021-03-08,0,"no"
12315591,2021-01-15,"buy","flat","leasehold",2,"Coventry",157500,2021-09-30,199,"yes"
12323231,2021-01-14,"buy","house","freehold",3,"Coventry",270000,2021-04-08,0,"no"
12323744,2021-01-14,"buy","flat","leasehold",2,"Plymouth",225000,2021-03-10,42,"yes"
12335910,2021-01-17,"buy","house","freehold",2,"Wolverhampton",209950,2021-01-19,0,"no"
12346583,2021-01-19,"buy","house","freehold",3,"Leicester",240000,2021-02-23,0,"yes"
12346887,2021-01-19,"buy","flat","leasehold",2,"Reading",270000,2021-03-24,0,"no"
12367591,2021-01-20,"buy","flat","leasehold",2,"Reading",250000,2021-02-03,0,"yes"
12378383,2021-01-22,"buy","house","freehold",3,"Coventry",2e+05,2021-03-02,21,"yes"
12380588,2021-01-20,"buy","house","unknown",2,"Lincoln",195000,2021-02-23,25,"yes"
12397838,2021-01-22,"buy","flat","leasehold",1,"Watford",270000,2021-02-09,0,"no"
12409391,2021-01-25,"buy","house","unknown",2,"Brighton",450000,2021-02-10,0,"no"
12425068,2021-01-27,"buy","house","freehold",3,"Coventry",135000,2021-02-17,5,"yes"
12431102,2021-01-27,"buy","flat","leasehold",2,"Cardiff",275000,2021-04-15,0,"no"
12453167,2021-01-29,"buy","flat","leasehold",2,"Ilford",280000,2021-02-25,0,"yes"
12466902,2021-01-28,"buy","house","freehold",2,"Harrogate",185000,2021-04-22,58,"yes"
12468231,2021-01-30,"buy","house","freehold",3,"Leicester",270000,2021-04-22,0,"yes"
12496596,2021-02-03,"buy","house","unknown",3,"Reading",335000,2021-03-09,20,"no"
12498587,2021-02-03,"buy","house","freehold",4,"Leicester",390000,2021-02-22,0,"no"
12499810,2021-02-03,"buy","house","freehold",2,"Reading",350000,2021-03-24,0,"no"
12516181,2021-02-02,"buy","flat","leasehold",2,"Basildon",240000,2021-04-07,46,"no"
12536577,2021-02-04,"buy","flat","leasehold",1,"Exeter",137500,2021-02-22,0,"no"
12542947,2021-02-08,"buy","house","freehold",2,"Plymouth",135000,2021-02-19,0,"no"
12565410,2021-02-10,"buy","house","freehold",3,"Reading",285000,2021-03-23,17,"yes"
12566341,2021-02-10,"buy","house","freehold",4,"Salford",195000,2021-06-18,0,"no"
12569654,2021-02-09,"buy","house","freehold",3,"Coventry",129950,2021-02-09,0,"no"
12604054,2021-02-13,"buy","flat","leasehold",2,"Surbiton",575000,2021-03-27,0,"no"
12610070,2021-02-13,"buy","house","freehold",3,"Hull",155000,2021-04-13,0,"no"
12611960,2021-02-14,"buy","house","freehold",3,"Mansfield",257995,2021-05-07,0,"no"
12655740,2021-02-18,"buy","house","freehold",4,"Newcastle Upon Tyne",269950,2021-07-09,94,"no"
12660003,2021-02-19,"buy","house","freehold",4,"Leicester",375000,2021-03-30,0,"yes"
12660946,2021-02-19,"buy","house","freehold",3,"Chelmsford",350000,2021-07-26,0,"no"
12661088,2021-02-17,"buy","house","freehold",3,"Bath",675000,2021-03-06,0,"no"
12663154,2021-02-19,"buy","house","freehold",3,"Leicester",235000,2021-05-26,0,"no"
12663389,2021-02-19,"buy","house","freehold",3,"Barnet",825000,2021-09-01,0,"no"
12663876,2021-02-19,"buy","house","freehold",3,"Coventry",235000,2021-07-22,0,"no"
12692487,2021-02-23,"buy","flat","leasehold",1,"Uxbridge",340000,2021-04-15,1,"no"
12696227,2021-02-23,"buy","house","freehold",3,"Coventry",250000,2021-03-12,0,"no"
12713820,2021-02-25,"buy","house","freehold",3,"Leicester",3e+05,2021-03-23,0,"yes"
12717087,2021-02-24,"buy","flat","leasehold",2,"Newcastle Upon Tyne",165000,2021-05-11,0,"no"
12721534,2021-02-25,"buy","house","freehold",3,"Coventry",312500,2021-04-13,0,"no"
12727783,2021-02-24,"buy","house","freehold",4,"Leicester",325000,2021-09-03,0,"no"
12755693,2021-03-01,"buy","house","freehold",2,"Richmond",775000,2021-03-23,0,"no"
12764656,2021-03-01,"buy","house","freehold",4,"Exeter",475000,2021-10-05,0,"no"
12775408,2021-03-02,"buy","flat","leasehold",1,"Watford",250000,2021-05-13,24,"yes"
12811998,2021-03-04,"buy","house","freehold",4,"Salford",275000,2021-05-07,0,"yes"
12815285,2021-03-06,"buy","house","freehold",3,"Lincoln",210000,2021-03-18,0,"no"
12822706,2021-03-03,"buy","house","freehold",3,"Reading",525000,2021-11-16,242,"no"
12822930,2021-03-02,"buy","house","freehold",4,"Cardiff",620000,2021-07-17,81,"yes"
12850966,2021-03-10,"buy","house","freehold",3,"Plymouth",240000,2021-08-06,0,"no"
12858171,2021-03-11,"buy","flat","leasehold",2,"Reading",2e+05,2021-10-07,177,"yes"
12863140,2021-03-10,"buy","house","freehold",3,"Gloucester",330000,2021-04-12,0,"no"
12912711,2021-03-15,"buy","flat","leasehold",2,"Salford",140000,2021-03-29,0,"yes"
12916512,2021-03-15,"buy","house","freehold",4,"Cardiff",389995,2021-09-01,0,"no"
12919619,2021-03-16,"buy","flat","leasehold",2,"Surbiton",415000,2021-04-13,0,"no"
12920065,2021-03-16,"buy","flat","leasehold",2,"Leicester",135000,2021-04-22,0,"no"
12923994,2021-03-16,"buy","house","freehold",3,"Stoke On Trent",185000,2021-08-24,155,"yes"
12925409,2021-03-17,"buy","flat","leasehold",2,"Surbiton",450000,2021-05-14,0,"yes"
12934259,2021-03-17,"buy","house","freehold",2,"Richmond",1e+06,2021-05-07,25,"no"
12940349,2021-03-17,"buy","house","freehold",3,"Reading",375000,2021-05-14,0,"no"
12951323,2021-03-17,"buy","house","freehold",4,"Reading",595000,2021-03-31,0,"no"
13007195,2021-03-23,"buy","house","freehold",3,"Warrington",249950,2021-04-23,0,"no"
13011660,2021-03-23,"buy","house","freehold",3,"Sheffield",115000,2021-09-07,0,"no"
17360695,2022-06-27,"buy","flat","leasehold",2,"Reading",250000,2022-08-02,0,"no"
17390519,2022-06-30,"buy","house","unknown",4,"Harrogate",475000,2022-06-30,0,"no"
17398739,2022-07-01,"buy","house","freehold",2,"Leicester",180000,2022-08-23,0,"no"
17400274,2022-07-01,"buy","flat","leasehold",2,"Salford",279947,2022-08-24,0,"no"
17420021,2022-07-04,"buy","house","freehold",3,"Plymouth",330000,2022-08-12,0,"yes"
17432507,2022-07-05,"buy","flat","leasehold",2,"Sheffield",140000,2022-07-27,0,"yes"
17433904,2022-07-04,"buy","flat","leasehold",2,"Reading",250000,2022-08-22,0,"no"
