"listing_id","listing_date","listing_type","property_type","tenure","bedroom_count","location","asking_price","revision_date","revised_asking_price"
12349516,2021-01-18,"buy","house","freehold",4,"Luton",425000,2021-05-22,4e+05
12351226,2021-01-19,"buy","house","freehold",2,"Watford",390000,2021-02-06,380000
12355230,2021-01-19,"buy","house","freehold",3,"Newcastle Upon Tyne",262950,2021-09-20,259950
12357371,2021-01-20,"buy","house","freehold",3,"Plymouth",2e+05,2021-01-23,190000
12362431,2021-01-20,"buy","flat","leasehold",2,"Luton",225000,2021-04-14,190000
12363244,2021-01-20,"buy","house","freehold",3,"Cheltenham",350000,2021-04-06,3e+05
12393887,2021-01-23,"buy","house","freehold",3,"Cardiff",220000,2021-03-01,210000
12423404,2021-01-27,"buy","house","freehold",3,"Coventry",135000,2021-02-17,125000
12423659,2021-01-25,"buy","flat","leasehold",2,"Watford",325000,2021-02-09,3e+05
12431044,2021-01-23,"buy","house","freehold",3,"Cardiff",299950,2021-05-20,293950
12460845,2021-01-29,"buy","house","freehold",4,"Wolverhampton",269995,2021-06-29,255000
12467526,2021-01-31,"buy","flat","leasehold",2,"Salford",160000,2021-04-27,152000
12489243,2021-02-02,"buy","house","freehold",3,"Leicester",130000,2021-02-17,125000
12504737,2021-02-02,"buy","house","freehold",2,"Watford",360000,2021-03-16,350000
12510471,2021-02-04,"buy","flat","leasehold",2,"Bromley",575000,2021-06-14,525000
12521508,2021-02-05,"buy","house","freehold",2,"Harrogate",280000,2021-03-23,270000
12551950,2021-02-09,"buy","house","freehold",4,"Lincoln",220000,2021-07-02,215000
12594469,2021-02-12,"buy","house","freehold",4,"Sheffield",250000,2021-03-08,240000
12604263,2021-02-13,"buy","house","freehold",3,"Leicester",360000,2021-07-15,342500
12686846,2021-02-22,"buy","house","freehold",2,"Sheffield",160000,2021-02-26,149000
12688460,2021-02-21,"buy","house","unknown",2,"Basildon",335000,2021-04-28,325000
12689878,2021-02-21,"buy","house","unknown",3,"Warrington",205000,2021-03-17,199950
12743864,2021-02-26,"buy","house","freehold",3,"Leicester",215000,2021-04-13,210000
12762618,2021-03-01,"buy","house","freehold",3,"Newcastle Upon Tyne",148000,2021-05-28,145000
12766966,2021-03-01,"buy","flat","leasehold",2,"Bath",460000,2021-11-05,4e+05
12815844,2021-03-08,"buy","house","freehold",3,"Newcastle Upon Tyne",295000,2021-03-22,285000
12848468,2021-03-05,"buy","house","freehold",4,"Plymouth",455000,2021-03-09,449000
12897859,2021-03-12,"buy","house","freehold",3,"Wolverhampton",250000,2021-06-18,220000
12903195,2021-03-14,"buy","flat","leasehold",2,"Richmond",735000,2021-05-06,699950
12905366,2021-03-03,"buy","house","freehold",4,"Gillingham",6e+05,2021-04-26,550000
12962223,2021-03-18,"buy","house","freehold",2,"Stoke On Trent",155000,2021-03-30,150000
12969929,2021-03-06,"buy","house","freehold",3,"Reading",274000,2021-04-16,268000
12989595,2021-03-22,"buy","flat","leasehold",2,"Salford",217495,2021-10-26,184995
12991998,2021-03-22,"buy","flat","leasehold",2,"Sheffield",130000,2021-05-06,105000
12996531,2021-03-22,"buy","house","freehold",2,"Leicester",240000,2021-08-23,180000
13008252,2021-03-23,"buy","flat","leasehold",2,"Richmond",650000,2021-04-30,625000
13033978,2021-03-25,"buy","house","freehold",4,"Reading",4e+05,2021-04-23,385000
13041717,2021-03-26,"buy","house","freehold",3,"Bromley",650000,2021-04-16,625000
13052896,2021-03-25,"buy","house","freehold",4,"Newcastle Upon Tyne",105000,2021-07-08,1e+05
13078825,2021-03-29,"buy","house","freehold",4,"Harrogate",230000,2021-04-28,219950
13089439,2021-03-31,"buy","house","freehold",3,"Newcastle Upon Tyne",425000,2021-05-07,399950
13089798,2021-03-30,"buy","house","freehold",4,"Reading",750000,2021-08-24,725000
13090651,2021-03-29,"buy","flat","unknown",0,"Cheltenham",139995,2021-07-19,125000
13091067,2021-03-29,"buy","house","freehold",3,"Gillingham",340000,2021-05-13,335000
13096296,2021-03-31,"buy","flat","leasehold",2,"Barnet",350000,2021-07-07,3e+05
17302776,2022-06-22,"buy","house","freehold",2,"Luton",250000,2022-08-08,240000
17310002,2022-06-22,"buy","flat","leasehold",2,"Sheffield",120000,2022-07-07,115000
12303091,2021-01-14,"buy","house","freehold",3,"Cardiff",320000,2021-03-26,310000
12315655,2021-01-15,"buy","house","freehold",5,"Leicester",5e+05,2021-03-04,490000
12325098,2021-01-15,"buy","house","freehold",3,"Exeter",335000,2021-03-18,295000
12329005,2021-01-15,"buy","flat","leasehold",2,"Warrington",120000,2021-02-04,115000
12342811,2021-01-19,"buy","house","freehold",4,"Uxbridge",5e+05,2021-02-03,490000
12343103,2021-01-19,"buy","house","freehold",4,"Salford",230000,2021-02-02,220000
12343567,2021-01-18,"buy","house","freehold",5,"Mansfield",320000,2021-03-08,310000
12375098,2021-01-21,"buy","house","freehold",3,"Cardiff",2e+05,2021-02-23,199000
12383518,2021-01-22,"buy","house","freehold",4,"Leicester",470000,2021-02-08,450000
12396060,2021-01-23,"buy","house","freehold",2,"Brighton",595000,2021-03-24,579950
12417542,2021-01-26,"buy","flat","leasehold",1,"Surbiton",310000,2021-01-28,3e+05
12432553,2021-01-27,"buy","house","freehold",4,"Surbiton",575000,2021-03-19,525000
12459186,2021-01-30,"buy","flat","leasehold",2,"Sheffield",115000,2021-04-07,110000
12469391,2021-01-30,"buy","house","freehold",4,"Mansfield",475000,2021-03-12,450000
12474066,2021-02-01,"buy","house","freehold",5,"Reading",460000,2021-05-20,4e+05
12477251,2021-01-07,"buy","house","freehold",3,"Bromley",4e+05,2021-02-03,390000
12478797,2021-02-01,"buy","house","unknown",2,"Stoke On Trent",2e+05,2021-04-05,180000
12484260,2021-02-02,"buy","flat","leasehold",1,"Newcastle Upon Tyne",165000,2021-06-08,140000
12488494,2021-02-02,"buy","flat","leasehold",1,"Uxbridge",325000,2021-04-15,3e+05
12510256,2021-02-04,"buy","house","freehold",2,"Leicester",290000,2021-04-13,270000
12520687,2021-02-04,"buy","house","freehold",3,"Brighton",450000,2021-03-03,425000
